500 3 1
0.9187768350249679 0.27190431824348005 0.14645867558231007 0
0.5248880260125371 0.9253738873246876 0.5500907483779417 1
0.5067457917386838 0.35153489999973697 0.04982493919218589 0
0.48492525032540196 0.06514083723765482 0.16343857360934855 1
0.3787705502427521 0.008345866920309142 0.024800620978960984 1
0.1763710274261169 0.3266560356426029 0.2186150471436059 1
0.8851831859594931 0.45953280614194914 0.09619145213307023 0
0.4764702323771699 0.811371901507896 0.03362881508079205 0
0.7546883250152395 0.029191350514683113 0.8672352838038593 0
0.46813780667016947 0.3319810834225191 0.2225948085069259 1
0.5411982598031848 0.9851917461119966 0.48432228368217045 1
0.9982922438769901 0.8272962878422533 0.44578715276245984 0
0.4948392575531798 0.12786730220858206 0.009651562104800337 1
0.8173726159209437 0.4632450438977478 0.7172927278030208 0
0.627723194159658 0.5708473665273915 0.48627404958931597 0
0.10998132985994413 0.9105987759311909 0.04914764033724497 0
0.49465320899657217 0.2468338403142381 0.2356420635867149 1
0.9556236495428945 0.45087799594861133 0.33960087158056984 0
0.8490216972781408 0.11018734656793691 0.8954330185821092 0
0.16967479694128737 0.33968276966656863 0.208762721944772 1
0.7019498800229159 0.6667168402972771 0.35364835058237043 0
0.725982911431011 0.7927634137756521 0.854483110092319 0
0.11228896473162067 0.1638777204308198 0.1509299732979592 1
0.8817469348537521 0.6999774991538277 0.044780827589039784 0
0.5164356159520489 0.6776839867919822 0.7168526094627625 0
0.8624167027457202 0.934038121959753 0.9857452004536169 0
0.8399546091320735 0.03290759313211442 0.3972876196867158 0
0.4551980270109671 0.09643431007491418 0.13289235240556996 1
0.03021984191149816 0.32550720486853546 0.9983246672922264 0
0.3892663703094884 0.08842570013025677 0.16427973953874775 1
0.2677066248477925 0.11649709892623283 0.044260831324515325 1
0.6383461227610537 0.1921279079130426 0.3466454686615196 0
0.3215458835644617 0.024037866599983193 0.13910878495740708 1
0.052654360209348904 0.15923975680445873 0.6570455201841436 0
0.6545078202505908 0.9444510959145141 0.8873126834800505 0
0.3286723593332258 0.37250025339154313 0.1876325651688764 1
0.24018625642633032 0.5151063842116144 0.24760932046517983 1
0.7338555575457031 0.7633960201885684 0.059269540304507595 0
0.9116468900138589 0.7880019333897711 0.3391155318693758 0
0.9505943762644284 0.1818293922706289 0.4648667891085786 0
0.968143670527519 0.7718696601217234 0.2815251017020951 0
0.6658131295476081 0.004489278506668981 0.08316532078073913 0
0.10644923133960651 0.26134336360924315 0.18448327095435324 1
0.9359626749812199 0.9742125918414754 0.6613396487181346 0
0.44365282115899285 0.2992955238654105 0.18124990243800465 1
0.003018342767936577 0.5579168969728616 0.03779830836519826 0
0.9734821287523987 0.10075320086185009 0.3364215125770377 0
0.2936594335486259 0.42170527724462464 0.12056935272340108 1
0.1090570075728059 0.17872670404925559 0.07806788524607122 1
0.6515877511979977 0.828911844796808 0.4463919818894694 0
0.31330354683144845 0.18372480526268467 0.14708850885814018 1
0.9871223434526119 0.12046790029501064 0.1488531266003924 0
0.5785420855566732 0.27125901316307177 0.4347288494733396 0
0.23517119002364395 0.4097270845694503 0.18501190781371413 1
0.3346832920377275 0.15895591582671154 0.13136318510430045 1
0.03797454535222533 0.7374954854516228 0.10062156363697972 0
0.7875689985464698 0.6670499752463569 0.13306846871246347 0
0.28445959660061415 0.40585239039214127 0.18681400300020679 1
0.8395675304099297 0.8138805995762757 0.6542839927098096 0
0.5315814714473417 0.2436393289477187 0.16969898160851427 0
0.16122878935154397 0.047590422644172216 0.02715650707634798 1
0.44344758206133045 0.060447344936694944 0.12195582009434858 1
0.311808053371735 0.4120538553466373 0.7808057636513072 0
0.4550550270980215 0.5873748167849252 0.22008167368016518 1
0.6532931814074302 0.454799889538683 0.1580435177102988 0
0.1672800706654071 0.1316285349651906 0.11406157351571511 1
0.026115585419949384 0.5858429862862871 0.5560843895916847 0
0.34966416982460724 0.2508764046428952 0.11741171394119132 1
0.7952427569762409 0.6549664151979393 0.40816859698260616 0
0.09203502381603546 0.11727592514266441 0.23314745029862194 1
0.9075989682520393 0.6641508945633702 0.7760715370406417 0
0.042999387767751696 0.2805510622802251 0.15985588242326598 1
0.11597546097312583 0.2940655009225467 0.1314636218665235 1
0.5365328358187712 0.8494431987222717 0.30953599998054127 1
0.3763689954431848 0.348848741718465 0.09666903007827532 1
0.13706060679265542 0.29990889495330963 0.6140723766097285 0
0.55822070933035 0.7814484670459443 0.11110824984020118 0
0.3480786695480551 0.535002582404706 0.2069436354738264 1
0.38665731122952196 0.11332859590005917 0.15317993062081348 1
0.07603100216479106 0.5267291854040803 0.9403228622874786 0
0.04328414250586583 0.14988699438830616 0.6222906421667227 0
0.3455206059284899 0.43574851928557373 0.14353340172621132 1
0.5420968317567126 0.8966648630333012 0.2841736929501333 1
0.11694709189529706 0.1685811369410483 0.092862155537619 1
0.3730610127769568 0.25693667458436653 0.010943318201119379 1
0.37407173876050914 0.24663688726410973 0.06129479227636081 1
0.13740034900742212 0.14784679572387205 0.21538469421708192 1
0.46800858107262755 0.437341489327115 0.030486188834132788 1
0.8545397365845095 0.7303074621324741 0.7411994121442473 0
0.7415355064128899 0.6187429301122955 0.04923867688005834 0
0.3382947713380714 0.026671822012246695 0.17898662919031694 1
0.31370511164192716 0.2568643650989749 0.6165731130534684 0
0.3735064884464817 0.2515030100590431 0.1458160082867035 1
0.8215996088007229 0.21344213525222527 0.4884562664182698 0
0.40336332186615 0.2579704182633897 0.12668402562106695 1
0.8678370423411461 0.3487746665571442 0.7351222284413026 0
0.9096226837883259 0.4469776597476395 0.5403265591717687 0
0.09559240016295015 0.6636843135795658 0.6563800283837913 0
0.018445937069414064 0.7750863553886201 0.1274925511095648 0
0.45824147560013645 0.36160393887150066 0.1007607289405682 1
0.20183466442069972 0.11330524319062621 0.13587112323003292 1
0.6162911183677704 0.14938856871057063 0.2199639386596445 0
0.36193997534975353 0.49584063095779995 0.5503712154710247 0
0.319150102260225 0.06521153591653536 0.16318990717192394 1
0.48537600308465995 0.5052967334335191 0.9218763927750684 0
0.8271113813580998 0.678718402902148 0.7734639990418246 0
0.433633802994013 0.12872358365812228 0.24599055995953423 1
0.23071741987133132 0.32131525708119907 0.21398645193940916 1
0.14419616363039656 0.5350605174580793 0.11926663581944807 0
0.10602501070051948 0.6806789246759184 0.5660851894669002 0
0.9014172697746741 0.05877222371126445 0.009615045760825502 0
0.41925313512515566 0.5284550402671694 0.5592252492885053 0
0.39698359314918374 0.21854451964867846 0.03794122941481772 1
0.6709087186861803 0.07931693455746043 0.6779112658746521 0
0.025152086632492042 0.2957353967433239 0.18516156007166729 1
0.9717147321272774 0.7962056319236935 0.9408746218833306 0
0.49548501215857466 0.2189585295419266 0.11972133883403158 1
0.9457453326673921 0.21557073978723276 0.6642019326717239 0
0.5275289476348962 0.9296017911925183 0.3320476817649126 1
0.12466597684982225 0.31575476032872585 0.12521150779854184 1
0.46765691518242497 0.876695944209599 0.3108783559917443 0
0.05010476739627112 0.0792189824818875 0.09773375440950316 1
0.7186585982013152 0.35052047330566705 0.5421000791480833 0
0.08770720378369354 0.0290889826022215 0.22122521176717677 1
0.9489410264059718 0.12154747164403493 0.48514326397024077 0
0.4049210972945446 0.5076280700648428 0.67916956921979 0
0.39313905345815026 0.21912981060780856 0.1512659476689019 1
0.35282861463418247 0.2565977127915492 0.011330901128793869 1
0.8067351208767939 0.0837138022335604 0.02051456332899937 0
0.12877520263195255 0.05256877318177944 0.08554446609179434 1
0.38321394330970193 0.003147317058295318 0.8684674295201325 0
0.7719014859803633 0.8639822066369243 0.14714635619551975 0
0.3151778297420358 0.08127341563991122 0.14373010928314245 1
0.6655393507721082 0.3401395406856702 0.9238578522458706 0
0.3175827895614105 0.09121807214611728 0.42750538560443474 0
0.43838335604031026 0.4615370397284318 0.24138056966177102 1
0.13938315566642023 0.3641379645754692 0.21234192816255693 1
0.026343380459525535 0.7813690555430765 0.2726063832840899 0
0.37243990642752334 0.1453985388952896 0.12416969467718886 1
0.4284505411851617 0.06276375864437825 0.09562700405451541 1
0.7261181339492916 0.5070781557926823 0.8751724852199512 0
0.06719829741816152 0.11997608266683901 0.34139567513243163 0
0.4208061410276496 0.11011472343513029 0.08828782755310949 1
0.4092711381987769 0.3655158295635227 0.7750328088835772 0
0.5025402234346884 0.04119599221643302 0.7559812354940799 0
0.6794091658172345 0.9026878585781193 0.8762572919971185 0
0.3083988791571126 0.4272921174448848 0.19583604830810009 1
0.8140421722078083 0.9113258380463234 0.5139773162787264 0
0.6155103102974867 0.933699746658253 0.25845031602567536 1
0.7641957197061369 0.649619204681891 0.2664826924681636 0
0.4035355870080596 0.3135180282357136 0.0945982332438049 1
0.9669655791061172 0.7631292630723332 0.5481428330550134 0
0.06423481380260458 0.04694808672732691 0.0010796939529515992 1
0.015624057678176585 0.36182504419678696 0.17662117548732426 1
0.24001198746315086 0.22090053409484786 0.04743682041302035 1
0.43789891291540617 0.14898009270832943 0.2059805626827594 1
0.3116463313624248 0.23167164292911613 0.5788120502977347 0
0.4683069116459241 0.5332057943503293 0.05212897997767851 1
0.14002992723820684 0.14169883055208618 0.2313437428284418 1
0.9248808013838229 0.9574549317000877 0.31811092760604287 0
0.6637025344547588 0.6122032204111156 0.7611368529017538 0
0.12664580312454077 0.04634079804737201 0.5513974163848 0
0.5097542392758435 0.7925136291209406 0.6294894805104003 0
0.09828379558453451 0.28570172727901805 0.17486398349540766 1
0.10706573067317393 0.03359637931631063 0.8135112061485555 0
0.2566961961224644 0.35217734989253713 0.18137208114320647 1
0.2925863714423247 0.8938696127212765 0.5006948541085674 0
0.732333818250249 0.39525037173246846 0.10260911891191749 0
0.34223137982610874 0.8494663828124104 0.9475538952168614 0
0.3586721602483445 0.27064416507968037 0.20052352982793353 1
0.36798704787882663 0.47606499312156947 0.2353531813433556 1
0.8259488300477674 0.007441173600278006 0.7819067493584707 0
0.8233567284762635 0.6355723005873114 0.1797673072605166 0
0.9018877683971027 0.9318104376888872 0.3407532723965787 0
0.43438667128480946 0.0780021673421957 0.11942052978248574 1
0.9959351107283 0.8461304088677452 0.7858287992744379 0
0.38551385456286413 0.14664647897091215 0.1777668577287893 1
0.4971604866607575 0.7290616215784202 0.10392810294856569 0
0.20814013089731445 0.9493699779866491 0.23437852282896765 0
0.3753867991153922 0.2823081148604043 0.22030062950749807 1
0.3699466739830324 0.3386538581690445 0.09379085114362595 1
0.143599565613733 0.9449944509708361 0.34855349106684086 0
0.07443231762870042 0.4792902646956156 0.8039681817653992 0
0.2562357280794768 0.2786366024821925 0.7347928231490112 0
0.42828516993139176 0.43251422783670523 0.08733608517220881 1
0.36372644377804975 0.41479128964067424 0.08524612251519648 1
0.9871265897770491 0.35487505395927676 0.24699901045107442 0
0.6727198241218698 0.8042061206486817 0.9567053436538723 0
0.37790070454909463 0.30836207079224354 0.03909343703209989 1
0.1332798683426435 0.9519485561979121 0.7241809293803394 0
0.8997068576996943 0.9995696198302557 0.2729392334390719 1
0.3697389156486778 0.49962558452726824 0.23769189885247552 1
0.9238832688931865 0.9957853462233308 0.27227901168156066 1
0.7146044638523368 0.9837434506128229 0.9099510294484583 0
0.35716511450131494 0.3297233409877932 0.21851236510844227 1
0.5080604628453003 0.09255658797297368 0.8168311460109408 0
0.4778784813265994 0.6938648818649117 0.9172662905478204 0
0.42828397774769966 0.5140832207162488 0.24693922867777598 1
0.35608196331810926 0.8533309160637665 0.5276889396908889 0
0.22808308508490419 0.4841898114219294 0.19236210047933988 1
0.3320364684814071 0.8049595180113294 0.7049830513230652 0
0.23212224123520872 0.01524401309154939 0.20386475276443275 1
0.7755603286698985 0.6306252418526938 0.9426088555019522 0
0.9016424041258982 0.9696633134946779 0.506628127465557 0
0.1195995060100766 0.7253123848929868 0.8979395507399058 0
0.0717374823390287 0.14715773135605562 0.14812127951338383 1
0.2712128933979322 0.0191145285733171 0.11983609204792456 1
0.4572525517555011 0.15494158092009247 0.2127162599890938 1
0.2784854932627011 0.2405334241285745 0.20744224145346646 1
0.8465200450140877 0.9490801219935967 0.968801557497072 0
0.4438715905257592 0.4827758356635986 0.02907504039516362 1
0.22539283901183604 0.18774625682268126 0.1623397093289588 1
0.7452496016754458 0.4279940739736561 0.18395121982493978 0
0.7154981253784573 0.11172660053327421 0.7423164308027044 0
0.8351211302961541 0.8030216268317144 0.5668669345274459 0
0.449722224553728 0.46009648725903685 0.17605160173602474 1
0.5017643358987622 0.8518725207673377 0.7698837722623283 1
0.04143603540146366 0.8257049099050594 0.2332791486851619 0
0.12358583309799309 0.781787561099315 0.8350455876506947 0
0.3184123647504542 0.24470085718550436 0.20493957066461088 1
0.6777550029756759 0.5472030202993579 0.6488270516305192 0
0.1512009934620556 0.14710617211346877 0.22289664675719897 1
0.6253874320378984 0.9050222893801347 0.28209158951778424 1
0.6827095548315892 0.3439586503363484 0.40394293244064255 0
0.4705713320670931 0.5117203505253027 0.010419690713745844 1
0.07941173713283174 0.5020359153833567 0.1522362661641573 0
0.5522448046477691 0.8857349441302175 0.32630366913505326 1
0.0625049776969436 0.02523094489931719 0.18434253262564837 1
0.22988559463320124 0.11527337782535918 0.11644130082323223 1
0.45772529065441214 0.3681667678882051 0.16348028127305436 1
0.22908874898497023 0.3333991051594406 0.18678006339734265 1
0.07117313601978248 0.2890688069029649 0.13430879340916047 1
0.5528078349992623 0.9136837815376421 0.6736360418102896 0
0.6681452036322416 0.552826206659373 0.4803835731552364 0
0.2766452730147998 0.23281393303375691 0.0027810343281595706 1
0.44467457143755007 0.6629317144387924 0.7772605909304345 0
0.012294489988823631 0.2646307715176991 0.5907104804344553 0
0.0982778639056006 0.5902798534695815 0.402472880572793 0
0.40084409295198997 0.7746261883911317 0.20206869569632802 0
0.2815050502393054 0.10156509851435577 0.12516915647254923 1
0.3628570741948771 0.8873062351472321 0.791915335208951 0
0.26642126721196335 0.9767430855200449 0.28711731547872643 0
0.43578306416209694 0.5343552707401438 0.9715308019589612 0
0.3798326715183835 0.48909348156385074 0.16009368500480148 1
0.8860362574008688 0.7602917687779365 0.15588480043652653 0
0.2129108543107392 0.3470089107927449 0.11541617091900958 1
0.45597585594548906 0.6232886785182944 0.16696759447483356 1
0.1619830961706008 0.3577584189713263 0.16448824326457756 1
0.4463348418119349 0.49188528083077687 0.16599483411106974 1
0.2297623482570781 0.6986227319675101 0.8304110614650944 0
0.6673696272195296 0.24737915766263815 0.009296986418753983 0
0.39081248789518797 0.3183710597034971 0.21839719595523288 1
0.31024730214508167 0.4230168324550966 0.12302202429828957 1
0.3891353828319071 0.02860155426772435 0.1614766039595784 1
0.2365620687409744 0.014450281870414017 0.11401445302512403 1
0.6853762908514065 0.35230681960556764 0.000502022842604477 0
0.46803483522544714 0.003823018553855739 0.6650888638033956 0
0.4982206320830276 0.49123325817387775 0.14059385844835337 1
0.33804650345143483 0.6551257974861296 0.39779426397883133 0
0.8191858170634859 0.6557988703859318 0.4657090748598353 0
0.12157232972576573 0.40045013994620515 0.6595302711606663 0
0.878504708376463 0.5231361629125483 0.6686238674985983 0
0.6140198243448893 0.044015311431380155 0.6343543851190621 0
0.582508470875962 0.7063973737044668 0.6732867114080965 0
0.13564446139108544 0.34651256408182496 0.5224548878539222 0
0.15400389225068944 0.19793960392762636 0.06262213778709802 1
0.18989493515845127 0.5754620863170755 0.07928237651570391 0
0.07217210339429067 0.9570688838274437 0.7936345759200977 0
0.18212314568663435 0.6923813349580392 0.7184778267061727 0
0.2026716495530211 0.5602108022386855 0.5239889813878781 0
0.1413248265263384 0.7061095469041108 0.5337555341304153 0
0.44666823723408733 0.056068877692917594 0.053409647528919635 1
0.10764112829559047 0.09917822619155414 0.20568177071494578 1
0.5229777552503286 0.9363236045071103 0.23709425168983653 0
0.3706292133955189 0.049618400531253305 0.1376646292587419 1
0.36844729650240315 0.5698539757775063 0.34194301444620645 0
0.23586485129645385 0.12562392458846183 0.07409692202756146 1
0.3005465551687525 0.10137446511866352 0.08252883924754995 1
0.03766655080715573 0.9446203437247211 0.8703240871884905 0
0.4221783672657774 0.40387136285264624 0.1845263043763956 1
0.7376461156257492 0.5553049760730637 0.632999248496585 0
0.2995956763003409 0.290095274176991 0.12386900709587512 1
0.5019986448882678 0.9364521774023323 0.9052478225759444 1
0.28588254298754934 0.5536503207251484 0.31397095077410797 0
0.3937608944163854 0.4516257984597553 0.4658436265413576 0
0.4862416960614039 0.07077941618161984 0.16914988743194603 1
0.19574648187749757 0.18630277555195454 0.166186489683963 1
0.39572163728411747 0.012748873468786037 0.029861269400419888 1
0.776848550346363 0.16366833604865053 0.2276238614311957 0
0.10636164431783443 0.8484345483632293 0.861827509984669 0
0.8715939784476847 0.4086853829607705 0.774858360094107 0
0.007413247791102062 0.5586831952685101 0.1178193174540082 0
0.5064014811766442 0.9516388437704861 0.9130454261974116 1
0.10202240606288013 0.0717183635864865 0.21952551959882305 1
0.4185771350409091 0.013819558470275162 0.06361104766384995 1
0.5096604570573205 0.2593855911935927 0.15294513311847868 0
0.4400961571505217 0.42280622394870615 0.0279614128489575 1
0.1354444842177033 0.38953191403662357 0.2450164076100533 1
0.9524299051738115 0.06386051122538952 0.17035857865852932 0
0.6917640589155301 0.9945207005120654 0.7199530581957019 0
0.1748613319874063 0.8039509038485733 0.20495230299138675 0
0.8563444201869299 0.14955150423776767 0.025222147249503467 0
0.09890009807841027 0.27610979882247666 0.2808253421598762 0
0.24481933919364085 0.029816624415270443 0.6905453888379235 0
0.6983115659920311 0.16831357134184427 0.8492272208219264 0
0.9777967702060668 0.09183402435745736 0.8598560997961183 0
0.06974258257696286 0.27008706307637176 0.13631720339108033 1
0.4711950482797823 0.549651424707759 0.10693938872250097 1
0.6321123809829474 0.3240347504599699 0.4563754597133601 0
0.4495476930150765 0.3360836961426525 0.17415908453182316 1
